INDEX,CALL ID,AGENT,DATE,DAY_OF_THE_WEEK,TIME,TOPIC,ANSWERED (Y/N),RESOLVED,SPEED OF ANSWER IN SECONDS,AVGTALKDURATION,SATISFACTION RATING
2313,ID2334,Dan,2021-02-10,Wednesday,13:04:48,Contract related,Y,N,53.0,0 days 00:05:47,2.0
2314,ID2363,Dan,2021-02-10,Wednesday,17:44:10,Admin Support,Y,Y,118.0,0 days 00:05:40,4.0
2315,ID2338,Martha,2021-02-10,Wednesday,13:46:34,Contract related,Y,Y,45.0,0 days 00:05:37,5.0
2316,ID2303,Joe,2021-02-10,Wednesday,09:01:26,Streaming,Y,Y,112.0,0 days 00:05:34,3.0
2317,ID2359,Diane,2021-02-10,Wednesday,17:28:19,Contract related,Y,Y,20.0,0 days 00:05:06,1.0
2318,ID2358,Stewart,2021-02-10,Wednesday,17:25:26,Contract related,Y,Y,51.0,0 days 00:04:51,4.0
2319,ID2364,Diane,2021-02-10,Wednesday,17:44:10,Payment related,Y,Y,108.0,0 days 00:04:40,5.0
2320,ID2350,Martha,2021-02-10,Wednesday,16:27:50,Contract related,Y,Y,122.0,0 days 00:04:35,4.0
2321,ID2362,Jim,2021-02-10,Wednesday,17:35:31,Contract related,Y,Y,69.0,0 days 00:04:16,3.0
2322,ID2314,Joe,2021-02-10,Wednesday,11:09:36,Technical Support,Y,Y,94.0,0 days 00:03:53,2.0
2323,ID2317,Jim,2021-02-10,Wednesday,11:29:46,Contract related,Y,Y,49.0,0 days 00:03:51,3.0
2324,ID2324,Jim,2021-02-10,Wednesday,12:15:50,Payment related,Y,Y,88.0,0 days 00:03:43,3.0
2325,ID2356,Joe,2021-02-10,Wednesday,17:18:14,Payment related,Y,Y,23.0,0 days 00:03:37,2.0
2326,ID2341,Becky,2021-02-10,Wednesday,15:05:46,Payment related,Y,Y,64.0,0 days 00:02:50,5.0
2327,ID2320,Diane,2021-02-10,Wednesday,11:31:12,Admin Support,Y,Y,92.0,0 days 00:02:48,4.0
2328,ID2331,Becky,2021-02-10,Wednesday,12:59:02,Payment related,Y,Y,65.0,0 days 00:02:42,5.0
2329,ID2319,Becky,2021-02-10,Wednesday,11:31:12,Contract related,Y,Y,63.0,0 days 00:02:38,3.0
2330,ID2336,Joe,2021-02-10,Wednesday,13:04:48,Admin Support,Y,Y,106.0,0 days 00:02:33,2.0
2331,ID2323,Jim,2021-02-10,Wednesday,12:15:50,Technical Support,Y,Y,34.0,0 days 00:02:29,5.0
2332,ID2335,Jim,2021-02-10,Wednesday,13:04:48,Payment related,Y,Y,30.0,0 days 00:02:21,4.0
2333,ID2318,Stewart,2021-02-10,Wednesday,11:29:46,Contract related,Y,Y,91.0,0 days 00:02:12,2.0
2334,ID2344,Stewart,2021-02-10,Wednesday,15:46:05,Contract related,Y,Y,85.0,0 days 00:02:09,3.0
2335,ID2342,Dan,2021-02-10,Wednesday,15:05:46,Streaming,Y,N,47.0,0 days 00:02:01,5.0
2336,ID2325,Martha,2021-02-10,Wednesday,12:20:10,Admin Support,Y,Y,28.0,0 days 00:01:58,3.0
2337,ID2307,Jim,2021-02-10,Wednesday,09:18:43,Payment related,Y,N,16.0,0 days 00:01:53,4.0
2338,ID2340,Greg,2021-02-10,Wednesday,14:09:36,Streaming,Y,Y,19.0,0 days 00:01:49,5.0
2339,ID2306,Diane,2021-02-10,Wednesday,09:12:58,Admin Support,Y,Y,78.0,0 days 00:01:45,5.0
2340,ID2357,Greg,2021-02-10,Wednesday,17:25:26,Payment related,Y,Y,99.0,0 days 00:01:42,3.0
2341,ID2313,Stewart,2021-02-10,Wednesday,11:09:36,Technical Support,Y,Y,26.0,0 days 00:01:39,4.0
2342,ID2345,Dan,2021-02-10,Wednesday,16:22:05,Contract related,Y,Y,64.0,0 days 00:01:38,3.0
2343,ID2305,Martha,2021-02-10,Wednesday,09:12:58,Technical Support,Y,Y,87.0,0 days 00:01:23,3.0
2344,ID2315,Joe,2021-02-10,Wednesday,11:19:41,Streaming,Y,N,87.0,0 days 00:01:21,3.0
2345,ID2316,Greg,2021-02-10,Wednesday,11:19:41,Technical Support,Y,Y,14.0,0 days 00:01:19,3.0
2346,ID2329,Joe,2021-02-10,Wednesday,12:47:31,Technical Support,Y,Y,11.0,0 days 00:01:02,1.0
2347,ID2343,Greg,2021-02-10,Wednesday,15:46:05,Payment related,Y,Y,120.0,0 days 00:00:56,3.0
2348,ID2328,Martha,2021-02-10,Wednesday,12:23:02,Contract related,Y,Y,103.0,0 days 00:00:52,2.0
2349,ID2355,Diane,2021-02-10,Wednesday,17:18:14,Admin Support,Y,Y,47.0,0 days 00:00:47,4.0
2350,ID2304,Stewart,2021-02-10,Wednesday,09:01:26,Admin Support,N,N, ,0 days 00:00:00, 
2351,ID2310,Becky,2021-02-10,Wednesday,10:37:55,Contract related,N,N, ,0 days 00:00:00, 
2352,ID2321,Becky,2021-02-10,Wednesday,11:51:22,Payment related,N,N, ,0 days 00:00:00, 
2353,ID2322,Stewart,2021-02-10,Wednesday,11:51:22,Payment related,N,N, ,0 days 00:00:00, 
2354,ID2326,Becky,2021-02-10,Wednesday,12:20:10,Technical Support,N,N, ,0 days 00:00:00, 
2355,ID2327,Jim,2021-02-10,Wednesday,12:23:02,Contract related,N,N, ,0 days 00:00:00, 
2356,ID2330,Dan,2021-02-10,Wednesday,12:47:31,Admin Support,N,N, ,0 days 00:00:00, 
2357,ID2339,Stewart,2021-02-10,Wednesday,14:09:36,Streaming,N,N, ,0 days 00:00:00, 
2358,ID2346,Diane,2021-02-10,Wednesday,16:22:05,Admin Support,N,N, ,0 days 00:00:00, 
2359,ID2348,Becky,2021-02-10,Wednesday,16:26:24,Technical Support,N,N, ,0 days 00:00:00, 
2360,ID2349,Joe,2021-02-10,Wednesday,16:27:50,Technical Support,N,N, ,0 days 00:00:00, 
2361,ID2351,Dan,2021-02-10,Wednesday,16:27:50,Contract related,N,N, ,0 days 00:00:00, 
2362,ID2352,Diane,2021-02-10,Wednesday,16:27:50,Contract related,N,N, ,0 days 00:00:00, 
2363,ID2361,Jim,2021-02-10,Wednesday,17:35:31,Contract related,N,N, ,0 days 00:00:00, 
2364,ID2419,Martha,2021-02-11,Thursday,14:25:26,Streaming,Y,Y,89.0,0 days 00:06:57,5.0
2365,ID2398,Greg,2021-02-11,Thursday,12:34:34,Technical Support,Y,Y,120.0,0 days 00:06:54,3.0
2366,ID2379,Greg,2021-02-11,Thursday,11:05:17,Payment related,Y,Y,58.0,0 days 00:06:31,3.0
2367,ID2428,Becky,2021-02-11,Thursday,15:59:02,Technical Support,Y,Y,119.0,0 days 00:06:23,3.0
2368,ID2381,Jim,2021-02-11,Thursday,11:12:29,Contract related,Y,Y,102.0,0 days 00:06:13,5.0
2369,ID2406,Martha,2021-02-11,Thursday,13:12:00,Admin Support,Y,Y,67.0,0 days 00:06:11,3.0
2370,ID2434,Becky,2021-02-11,Thursday,17:02:24,Contract related,Y,Y,91.0,0 days 00:06:08,2.0
2371,ID2418,Jim,2021-02-11,Thursday,14:03:50,Technical Support,Y,Y,120.0,0 days 00:05:57,4.0
2372,ID2431,Martha,2021-02-11,Thursday,16:50:53,Streaming,Y,Y,60.0,0 days 00:05:53,4.0
2373,ID2382,Becky,2021-02-11,Thursday,11:12:29,Streaming,Y,Y,63.0,0 days 00:05:52,4.0
2374,ID2400,Stewart,2021-02-11,Thursday,12:36:00,Admin Support,Y,Y,121.0,0 days 00:05:45,2.0
2375,ID2392,Martha,2021-02-11,Thursday,12:04:19,Admin Support,Y,Y,65.0,0 days 00:05:43,5.0
2376,ID2377,Martha,2021-02-11,Thursday,10:29:17,Payment related,Y,Y,36.0,0 days 00:05:37,3.0
2377,ID2396,Martha,2021-02-11,Thursday,12:30:14,Admin Support,Y,Y,19.0,0 days 00:05:35,5.0
2378,ID2426,Joe,2021-02-11,Thursday,15:11:31,Streaming,Y,Y,108.0,0 days 00:05:34,3.0
2379,ID2429,Dan,2021-02-11,Thursday,16:29:17,Payment related,Y,Y,80.0,0 days 00:05:32,2.0
2380,ID2409,Jim,2021-02-11,Thursday,13:30:43,Streaming,Y,Y,53.0,0 days 00:05:25,3.0
2381,ID2405,Becky,2021-02-11,Thursday,13:12:00,Technical Support,Y,Y,16.0,0 days 00:05:12,4.0
2382,ID2386,Dan,2021-02-11,Thursday,11:55:41,Contract related,Y,Y,93.0,0 days 00:04:54,5.0
2383,ID2432,Greg,2021-02-11,Thursday,16:50:53,Admin Support,Y,Y,121.0,0 days 00:04:52,4.0
2384,ID2370,Jim,2021-02-11,Thursday,09:34:34,Contract related,Y,Y,81.0,0 days 00:04:44,3.0
2385,ID2365,Martha,2021-02-11,Thursday,09:05:46,Streaming,Y,Y,59.0,0 days 00:04:31,5.0
2386,ID2411,Stewart,2021-02-11,Thursday,13:37:55,Technical Support,Y,Y,83.0,0 days 00:04:23,3.0
2387,ID2378,Greg,2021-02-11,Thursday,10:29:17,Contract related,Y,Y,81.0,0 days 00:04:20,1.0
2388,ID2414,Martha,2021-02-11,Thursday,13:46:34,Contract related,Y,Y,16.0,0 days 00:04:17,4.0
2389,ID2393,Dan,2021-02-11,Thursday,12:15:50,Contract related,Y,Y,116.0,0 days 00:04:12,2.0
2390,ID2425,Greg,2021-02-11,Thursday,15:11:31,Contract related,Y,Y,24.0,0 days 00:03:51,4.0
2391,ID2416,Martha,2021-02-11,Thursday,14:03:50,Technical Support,Y,Y,114.0,0 days 00:03:49,2.0
2392,ID2369,Diane,2021-02-11,Thursday,09:34:34,Streaming,Y,Y,38.0,0 days 00:03:30,5.0
2393,ID2402,Greg,2021-02-11,Thursday,12:50:24,Admin Support,Y,Y,82.0,0 days 00:03:21,4.0
2394,ID2423,Becky,2021-02-11,Thursday,15:04:19,Payment related,Y,Y,84.0,0 days 00:03:15,2.0
2395,ID2388,Becky,2021-02-11,Thursday,12:00:00,Admin Support,Y,Y,66.0,0 days 00:03:11,4.0
2396,ID2371,Martha,2021-02-11,Thursday,09:44:38,Admin Support,Y,N,115.0,0 days 00:03:02,4.0
2397,ID2407,Dan,2021-02-11,Thursday,13:22:05,Streaming,Y,Y,95.0,0 days 00:02:59,4.0
2398,ID2408,Diane,2021-02-11,Thursday,13:22:05,Admin Support,Y,Y,75.0,0 days 00:02:42,3.0
2399,ID2413,Martha,2021-02-11,Thursday,13:46:34,Admin Support,Y,Y,24.0,0 days 00:02:41,3.0
2400,ID2421,Dan,2021-02-11,Thursday,14:52:48,Streaming,Y,Y,71.0,0 days 00:02:34,5.0
2401,ID2415,Jim,2021-02-11,Thursday,14:03:50,Contract related,Y,Y,24.0,0 days 00:02:22,5.0
2402,ID2403,Martha,2021-02-11,Thursday,12:57:36,Contract related,Y,Y,53.0,0 days 00:02:18,4.0
2403,ID2375,Joe,2021-02-11,Thursday,10:23:31,Streaming,Y,Y,93.0,0 days 00:02:17,1.0
2404,ID2412,Jim,2021-02-11,Thursday,13:37:55,Contract related,Y,Y,92.0,0 days 00:02:15,4.0
2405,ID2391,Diane,2021-02-11,Thursday,12:04:19,Payment related,Y,Y,18.0,0 days 00:02:08,5.0
2406,ID2374,Dan,2021-02-11,Thursday,10:12:00,Admin Support,Y,Y,11.0,0 days 00:02:06,5.0
2407,ID2427,Diane,2021-02-11,Thursday,15:59:02,Payment related,Y,Y,13.0,0 days 00:02:04,3.0
2408,ID2422,Greg,2021-02-11,Thursday,14:52:48,Streaming,Y,Y,62.0,0 days 00:02:00,4.0
2409,ID2430,Joe,2021-02-11,Thursday,16:29:17,Contract related,Y,Y,99.0,0 days 00:01:52,4.0
2410,ID2376,Becky,2021-02-11,Thursday,10:23:31,Streaming,Y,Y,107.0,0 days 00:01:45,5.0
2411,ID2435,Greg,2021-02-11,Thursday,17:24:00,Payment related,Y,Y,91.0,0 days 00:01:45,2.0
2412,ID2420,Martha,2021-02-11,Thursday,14:25:26,Payment related,Y,Y,83.0,0 days 00:01:29,4.0
2413,ID2368,Jim,2021-02-11,Thursday,09:11:31,Contract related,Y,Y,112.0,0 days 00:01:24,1.0
2414,ID2366,Diane,2021-02-11,Thursday,09:05:46,Technical Support,Y,Y,103.0,0 days 00:01:22,3.0
2415,ID2424,Dan,2021-02-11,Thursday,15:04:19,Technical Support,Y,Y,17.0,0 days 00:01:21,4.0
2416,ID2436,Diane,2021-02-11,Thursday,17:24:00,Admin Support,Y,Y,99.0,0 days 00:01:05,3.0
2417,ID2373,Stewart,2021-02-11,Thursday,10:12:00,Contract related,Y,Y,45.0,0 days 00:01:04,4.0
2418,ID2399,Martha,2021-02-11,Thursday,12:36:00,Admin Support,Y,Y,32.0,0 days 00:00:55,3.0
2419,ID2410,Joe,2021-02-11,Thursday,13:30:43,Contract related,Y,Y,116.0,0 days 00:00:49,5.0
2420,ID2385,Jim,2021-02-11,Thursday,11:55:41,Payment related,Y,Y,31.0,0 days 00:00:47,4.0
2421,ID2383,Dan,2021-02-11,Thursday,11:54:14,Streaming,Y,Y,106.0,0 days 00:00:41,4.0
2422,ID2367,Becky,2021-02-11,Thursday,09:11:31,Payment related,N,N, ,0 days 00:00:00, 
2423,ID2372,Greg,2021-02-11,Thursday,09:44:38,Contract related,N,N, ,0 days 00:00:00, 
2424,ID2380,Diane,2021-02-11,Thursday,11:05:17,Contract related,N,N, ,0 days 00:00:00, 
2425,ID2384,Becky,2021-02-11,Thursday,11:54:14,Admin Support,N,N, ,0 days 00:00:00, 
2426,ID2387,Diane,2021-02-11,Thursday,12:00:00,Payment related,N,N, ,0 days 00:00:00, 
2427,ID2389,Becky,2021-02-11,Thursday,12:00:00,Payment related,N,N, ,0 days 00:00:00, 
2428,ID2390,Becky,2021-02-11,Thursday,12:00:00,Admin Support,N,N, ,0 days 00:00:00, 
2429,ID2394,Dan,2021-02-11,Thursday,12:15:50,Payment related,N,N, ,0 days 00:00:00, 
2430,ID2395,Stewart,2021-02-11,Thursday,12:30:14,Payment related,N,N, ,0 days 00:00:00, 
2431,ID2397,Dan,2021-02-11,Thursday,12:34:34,Technical Support,N,N, ,0 days 00:00:00, 
2432,ID2401,Jim,2021-02-11,Thursday,12:50:24,Contract related,N,N, ,0 days 00:00:00, 
2433,ID2404,Stewart,2021-02-11,Thursday,12:57:36,Payment related,N,N, ,0 days 00:00:00, 
2434,ID2417,Jim,2021-02-11,Thursday,14:03:50,Contract related,N,N, ,0 days 00:00:00, 
2435,ID2433,Diane,2021-02-11,Thursday,17:02:24,Technical Support,N,N, ,0 days 00:00:00, 
2436,ID2446,Becky,2021-02-12,Friday,10:24:58,Streaming,Y,Y,21.0,0 days 00:07:00,5.0
2437,ID2457,Becky,2021-02-12,Friday,11:26:53,Technical Support,Y,Y,99.0,0 days 00:06:55,5.0
2438,ID2460,Dan,2021-02-12,Friday,11:54:14,Admin Support,Y,Y,67.0,0 days 00:06:52,3.0
2439,ID2476,Dan,2021-02-12,Friday,17:13:55,Technical Support,Y,Y,42.0,0 days 00:06:48,5.0
2440,ID2456,Greg,2021-02-12,Friday,11:08:10,Streaming,Y,Y,87.0,0 days 00:06:30,4.0
2441,ID2459,Diane,2021-02-12,Friday,11:54:14,Admin Support,Y,Y,36.0,0 days 00:06:13,3.0
2442,ID2463,Greg,2021-02-12,Friday,12:24:29,Streaming,Y,Y,29.0,0 days 00:05:56,3.0
2443,ID2479,Becky,2021-02-12,Friday,17:52:48,Streaming,Y,Y,110.0,0 days 00:05:26,4.0
2444,ID2439,Martha,2021-02-12,Friday,10:00:29,Technical Support,Y,Y,101.0,0 days 00:05:16,3.0
2445,ID2470,Dan,2021-02-12,Friday,13:24:58,Contract related,Y,Y,31.0,0 days 00:05:16,5.0
2446,ID2472,Jim,2021-02-12,Friday,13:29:17,Technical Support,Y,Y,38.0,0 days 00:05:06,4.0
2447,ID2467,Jim,2021-02-12,Friday,13:07:41,Streaming,Y,Y,70.0,0 days 00:04:48,3.0
2448,ID2451,Martha,2021-02-12,Friday,10:46:34,Contract related,Y,Y,79.0,0 days 00:04:45,4.0
2449,ID2453,Dan,2021-02-12,Friday,10:53:46,Technical Support,Y,Y,110.0,0 days 00:04:31,4.0
2450,ID2475,Jim,2021-02-12,Friday,17:13:55,Admin Support,Y,Y,122.0,0 days 00:04:31,5.0
2451,ID2440,Diane,2021-02-12,Friday,10:00:29,Technical Support,Y,Y,61.0,0 days 00:04:25,1.0
2452,ID2442,Joe,2021-02-12,Friday,10:13:26,Contract related,Y,N,55.0,0 days 00:04:14,1.0
2453,ID2464,Diane,2021-02-12,Friday,12:24:29,Admin Support,Y,Y,86.0,0 days 00:04:12,1.0
2454,ID2452,Jim,2021-02-12,Friday,10:46:34,Admin Support,Y,Y,117.0,0 days 00:03:59,3.0
2455,ID2478,Jim,2021-02-12,Friday,17:52:48,Streaming,Y,N,103.0,0 days 00:03:57,3.0
2456,ID2445,Becky,2021-02-12,Friday,10:24:58,Admin Support,Y,Y,107.0,0 days 00:03:50,5.0
2457,ID2458,Martha,2021-02-12,Friday,11:26:53,Streaming,Y,Y,83.0,0 days 00:03:43,4.0
2458,ID2447,Joe,2021-02-12,Friday,10:26:24,Contract related,Y,Y,79.0,0 days 00:03:31,4.0
2459,ID2461,Stewart,2021-02-12,Friday,12:14:24,Technical Support,Y,Y,91.0,0 days 00:03:06,4.0
2460,ID2441,Becky,2021-02-12,Friday,10:13:26,Streaming,Y,Y,35.0,0 days 00:02:31,4.0
2461,ID2474,Diane,2021-02-12,Friday,15:53:17,Contract related,Y,N,83.0,0 days 00:02:24,5.0
2462,ID2469,Joe,2021-02-12,Friday,13:24:58,Contract related,Y,Y,77.0,0 days 00:02:20,4.0
2463,ID2448,Diane,2021-02-12,Friday,10:26:24,Payment related,Y,Y,67.0,0 days 00:02:17,3.0
2464,ID2449,Becky,2021-02-12,Friday,10:32:10,Technical Support,Y,Y,32.0,0 days 00:01:52,3.0
2465,ID2465,Jim,2021-02-12,Friday,12:50:24,Payment related,Y,Y,58.0,0 days 00:01:52,5.0
2466,ID2477,Becky,2021-02-12,Friday,17:52:48,Streaming,Y,Y,61.0,0 days 00:01:11,4.0
2467,ID2471,Diane,2021-02-12,Friday,13:29:17,Technical Support,Y,Y,43.0,0 days 00:00:56,2.0
2468,ID2466,Greg,2021-02-12,Friday,12:50:24,Payment related,Y,Y,57.0,0 days 00:00:46,1.0
2469,ID2454,Dan,2021-02-12,Friday,10:53:46,Admin Support,Y,Y,31.0,0 days 00:00:32,4.0
2470,ID2437,Martha,2021-02-12,Friday,09:12:58,Contract related,N,N, ,0 days 00:00:00, 
2471,ID2438,Joe,2021-02-12,Friday,09:12:58,Payment related,N,N, ,0 days 00:00:00, 
2472,ID2443,Martha,2021-02-12,Friday,10:16:19,Admin Support,N,N, ,0 days 00:00:00, 
2473,ID2444,Jim,2021-02-12,Friday,10:16:19,Technical Support,N,N, ,0 days 00:00:00, 
2474,ID2450,Becky,2021-02-12,Friday,10:32:10,Contract related,N,N, ,0 days 00:00:00, 
2475,ID2455,Dan,2021-02-12,Friday,11:08:10,Contract related,N,N, ,0 days 00:00:00, 
2476,ID2462,Dan,2021-02-12,Friday,12:14:24,Technical Support,N,N, ,0 days 00:00:00, 
2477,ID2468,Jim,2021-02-12,Friday,13:07:41,Admin Support,N,N, ,0 days 00:00:00, 
2478,ID2473,Diane,2021-02-12,Friday,15:53:17,Technical Support,N,N, ,0 days 00:00:00, 
2479,ID2480,Diane,2021-02-12,Friday,17:52:48,Streaming,N,N, ,0 days 00:00:00, 
2480,ID2519,Stewart,2021-02-13,Saturday,14:28:19,Admin Support,Y,Y,45.0,0 days 00:06:53,4.0
2481,ID2501,Martha,2021-02-13,Saturday,12:12:58,Payment related,Y,Y,79.0,0 days 00:06:47,1.0
2482,ID2502,Greg,2021-02-13,Saturday,12:12:58,Contract related,Y,Y,123.0,0 days 00:06:42,2.0
2483,ID2496,Joe,2021-02-13,Saturday,10:45:07,Admin Support,Y,Y,78.0,0 days 00:06:23,5.0
2484,ID2488,Dan,2021-02-13,Saturday,09:41:46,Contract related,Y,Y,37.0,0 days 00:06:05,3.0
2485,ID2504,Dan,2021-02-13,Saturday,12:25:55,Technical Support,Y,Y,74.0,0 days 00:05:57,3.0
2486,ID2528,Jim,2021-02-13,Saturday,15:57:36,Payment related,Y,Y,71.0,0 days 00:05:46,3.0
2487,ID2530,Stewart,2021-02-13,Saturday,16:16:19,Payment related,Y,N,124.0,0 days 00:05:41,4.0
2488,ID2522,Diane,2021-02-13,Saturday,14:39:50,Payment related,Y,Y,59.0,0 days 00:05:33,3.0
2489,ID2498,Jim,2021-02-13,Saturday,11:03:50,Streaming,Y,Y,50.0,0 days 00:05:27,4.0
2490,ID2500,Joe,2021-02-13,Saturday,11:32:38,Admin Support,Y,Y,89.0,0 days 00:05:13,3.0
2491,ID2511,Greg,2021-02-13,Saturday,12:53:17,Contract related,Y,Y,63.0,0 days 00:05:13,5.0
2492,ID2497,Becky,2021-02-13,Saturday,11:03:50,Streaming,Y,Y,82.0,0 days 00:05:12,3.0
2493,ID2495,Greg,2021-02-13,Saturday,10:45:07,Streaming,Y,N,27.0,0 days 00:05:11,3.0
2494,ID2526,Becky,2021-02-13,Saturday,15:33:07,Streaming,Y,Y,79.0,0 days 00:05:10,5.0
2495,ID2516,Joe,2021-02-13,Saturday,13:16:19,Payment related,Y,Y,75.0,0 days 00:04:39,5.0
2496,ID2525,Greg,2021-02-13,Saturday,15:33:07,Technical Support,Y,Y,96.0,0 days 00:04:35,2.0
2497,ID2508,Martha,2021-02-13,Saturday,12:28:48,Contract related,Y,Y,34.0,0 days 00:04:29,4.0
2498,ID2506,Joe,2021-02-13,Saturday,12:27:22,Streaming,Y,Y,100.0,0 days 00:04:26,5.0
2499,ID2515,Becky,2021-02-13,Saturday,13:16:19,Payment related,Y,Y,89.0,0 days 00:04:15,4.0
2500,ID2510,Greg,2021-02-13,Saturday,12:47:31,Contract related,Y,Y,33.0,0 days 00:03:46,1.0
2501,ID2514,Greg,2021-02-13,Saturday,13:13:26,Technical Support,Y,Y,91.0,0 days 00:03:42,2.0
2502,ID2534,Dan,2021-02-13,Saturday,17:18:14,Contract related,Y,Y,32.0,0 days 00:03:33,4.0
2503,ID2533,Dan,2021-02-13,Saturday,17:18:14,Contract related,Y,Y,106.0,0 days 00:03:22,3.0
2504,ID2521,Joe,2021-02-13,Saturday,14:39:50,Technical Support,Y,Y,27.0,0 days 00:03:14,3.0
2505,ID2491,Dan,2021-02-13,Saturday,10:10:34,Technical Support,Y,Y,123.0,0 days 00:03:12,3.0
2506,ID2505,Jim,2021-02-13,Saturday,12:27:22,Admin Support,Y,Y,68.0,0 days 00:03:10,5.0
2507,ID2518,Stewart,2021-02-13,Saturday,13:30:43,Payment related,Y,Y,43.0,0 days 00:03:08,3.0
2508,ID2512,Greg,2021-02-13,Saturday,12:53:17,Technical Support,Y,Y,54.0,0 days 00:02:58,1.0
2509,ID2493,Joe,2021-02-13,Saturday,10:33:36,Admin Support,Y,Y,23.0,0 days 00:02:51,5.0
2510,ID2503,Dan,2021-02-13,Saturday,12:25:55,Admin Support,Y,Y,97.0,0 days 00:02:32,1.0
2511,ID2485,Stewart,2021-02-13,Saturday,09:36:00,Technical Support,Y,Y,57.0,0 days 00:02:24,5.0
2512,ID2483,Martha,2021-02-13,Saturday,09:33:07,Technical Support,Y,Y,88.0,0 days 00:02:15,2.0
2513,ID2490,Greg,2021-02-13,Saturday,09:54:43,Streaming,Y,Y,48.0,0 days 00:01:27,4.0
2514,ID2524,Dan,2021-02-13,Saturday,15:14:24,Payment related,Y,N,92.0,0 days 00:01:26,5.0
2515,ID2489,Greg,2021-02-13,Saturday,09:54:43,Payment related,Y,Y,62.0,0 days 00:01:14,2.0
2516,ID2499,Diane,2021-02-13,Saturday,11:32:38,Admin Support,Y,Y,90.0,0 days 00:01:08,4.0
2517,ID2527,Greg,2021-02-13,Saturday,15:57:36,Admin Support,Y,Y,115.0,0 days 00:01:05,5.0
2518,ID2523,Stewart,2021-02-13,Saturday,15:14:24,Contract related,Y,N,70.0,0 days 00:00:52,4.0
2519,ID2492,Greg,2021-02-13,Saturday,10:10:34,Contract related,Y,Y,83.0,0 days 00:00:50,5.0
2520,ID2517,Greg,2021-02-13,Saturday,13:30:43,Streaming,Y,Y,54.0,0 days 00:00:35,4.0
2521,ID2520,Martha,2021-02-13,Saturday,14:28:19,Payment related,Y,Y,79.0,0 days 00:00:31,5.0
2522,ID2532,Joe,2021-02-13,Saturday,16:50:53,Contract related,Y,Y,35.0,0 days 00:00:31,5.0
2523,ID2481,Martha,2021-02-13,Saturday,09:14:24,Payment related,N,N, ,0 days 00:00:00, 
2524,ID2482,Dan,2021-02-13,Saturday,09:14:24,Technical Support,N,N, ,0 days 00:00:00, 
2525,ID2484,Jim,2021-02-13,Saturday,09:33:07,Streaming,N,N, ,0 days 00:00:00, 
2526,ID2486,Jim,2021-02-13,Saturday,09:36:00,Payment related,N,N, ,0 days 00:00:00, 
2527,ID2487,Becky,2021-02-13,Saturday,09:41:46,Contract related,N,N, ,0 days 00:00:00, 
2528,ID2494,Dan,2021-02-13,Saturday,10:33:36,Payment related,N,N, ,0 days 00:00:00, 
2529,ID2507,Jim,2021-02-13,Saturday,12:28:48,Admin Support,N,N, ,0 days 00:00:00, 
2530,ID2509,Dan,2021-02-13,Saturday,12:47:31,Technical Support,N,N, ,0 days 00:00:00, 
2531,ID2513,Greg,2021-02-13,Saturday,13:13:26,Admin Support,N,N, ,0 days 00:00:00, 
2532,ID2529,Martha,2021-02-13,Saturday,16:16:19,Streaming,N,N, ,0 days 00:00:00, 
2533,ID2531,Diane,2021-02-13,Saturday,16:50:53,Payment related,N,N, ,0 days 00:00:00, 
2534,ID2592,Joe,2021-02-14,Sunday,17:36:58,Streaming,Y,Y,68.0,0 days 00:06:54,4.0
2535,ID2593,Greg,2021-02-14,Sunday,17:42:43,Contract related,Y,N,99.0,0 days 00:06:54,1.0
2536,ID2564,Greg,2021-02-14,Sunday,13:50:53,Contract related,Y,Y,43.0,0 days 00:06:53,4.0
2537,ID2542,Diane,2021-02-14,Sunday,09:48:58,Admin Support,Y,Y,40.0,0 days 00:06:51,1.0
2538,ID2573,Becky,2021-02-14,Sunday,15:34:34,Payment related,Y,Y,66.0,0 days 00:06:47,5.0
2539,ID2578,Jim,2021-02-14,Sunday,16:37:55,Admin Support,Y,Y,40.0,0 days 00:06:39,5.0
2540,ID2580,Martha,2021-02-14,Sunday,16:37:55,Admin Support,Y,Y,28.0,0 days 00:06:26,3.0
2541,ID2588,Jim,2021-02-14,Sunday,17:09:36,Admin Support,Y,Y,43.0,0 days 00:06:22,3.0
2542,ID2563,Stewart,2021-02-14,Sunday,13:50:53,Technical Support,Y,Y,63.0,0 days 00:06:14,4.0
2543,ID2567,Joe,2021-02-14,Sunday,14:24:00,Technical Support,Y,Y,125.0,0 days 00:06:04,4.0
2544,ID2545,Becky,2021-02-14,Sunday,10:30:43,Technical Support,Y,Y,84.0,0 days 00:06:00,4.0
2545,ID2557,Becky,2021-02-14,Sunday,13:13:26,Technical Support,Y,Y,102.0,0 days 00:05:53,4.0
2546,ID2587,Greg,2021-02-14,Sunday,17:09:36,Contract related,Y,Y,110.0,0 days 00:05:43,3.0
2547,ID2547,Dan,2021-02-14,Sunday,10:52:19,Contract related,Y,Y,13.0,0 days 00:05:36,5.0
2548,ID2585,Becky,2021-02-14,Sunday,17:09:36,Technical Support,Y,Y,36.0,0 days 00:05:18,3.0
2549,ID2576,Becky,2021-02-14,Sunday,16:27:50,Technical Support,Y,Y,39.0,0 days 00:05:14,1.0
2550,ID2562,Stewart,2021-02-14,Sunday,13:46:34,Streaming,Y,Y,80.0,0 days 00:05:01,1.0
